20091223|2009-12-23|Wednesday|Weekday|Dec|4|2009
20091224|2009-12-24|Thursday|Weekday|Dec|4|2009
20091225|2009-12-25|Friday|Weekday|Dec|4|2009
20091226|2009-12-26|Saturday|Weekend|Dec|4|2009
20091227|2009-12-27|Sunday|Weekend|Dec|4|2009
20091228|2009-12-28|Monday|Weekday|Dec|4|2009
20091229|2009-12-29|Tuesday|Weekday|Dec|4|2009
20091230|2009-12-30|Wednesday|Weekday|Dec|4|2009
20091231|2009-12-31|Thursday|Weekday|Dec|4|2009
20100101|2010-01-01|Friday|Weekday|Jan|1|2010
20100102|2010-01-02|Saturday|Weekend|Jan|1|2010
20100103|2010-01-03|Sunday|Weekend|Jan|1|2010
20100104|2010-01-04|Monday|Weekday|Jan|1|2010
20100105|2010-01-05|Tuesday|Weekday|Jan|1|2010
20100106|2010-01-06|Wednesday|Weekday|Jan|1|2010
20100107|2010-01-07|Thursday|Weekday|Jan|1|2010
20100108|2010-01-08|Friday|Weekday|Jan|1|2010
20100109|2010-01-09|Saturday|Weekend|Jan|1|2010
20100110|2010-01-10|Sunday|Weekend|Jan|1|2010
20100111|2010-01-11|Monday|Weekday|Jan|1|2010
20100112|2010-01-12|Tuesday|Weekday|Jan|1|2010
20100113|2010-01-13|Wednesday|Weekday|Jan|1|2010
20100114|2010-01-14|Thursday|Weekday|Jan|1|2010
20100115|2010-01-15|Friday|Weekday|Jan|1|2010
20100116|2010-01-16|Saturday|Weekend|Jan|1|2010
20100117|2010-01-17|Sunday|Weekend|Jan|1|2010
20100118|2010-01-18|Monday|Weekday|Jan|1|2010
20100119|2010-01-19|Tuesday|Weekday|Jan|1|2010
20100120|2010-01-20|Wednesday|Weekday|Jan|1|2010
20100121|2010-01-21|Thursday|Weekday|Jan|1|2010
20100122|2010-01-22|Friday|Weekday|Jan|1|2010
20100123|2010-01-23|Saturday|Weekend|Jan|1|2010
20100124|2010-01-24|Sunday|Weekend|Jan|1|2010
20100125|2010-01-25|Monday|Weekday|Jan|1|2010
